code,wind_code,name,date,time,volume,turover,settle,position,cur_delta,trade_flag,accvolume,accturover,high,low,open,price,pre_close,pre_settle,pre_position,ask5,ask4,ask3,ask2,ask1,bid1,bid2,bid3,bid4,bid5,asize5,asize4,asize3,asize2,asize1,bsize1,bsize2,bsize3,bsize4,bsize5
ag,AG.SHF,沪银活跃-ag1612,20170103,104503500,18,1105110,0,710648,0,0,112688,6915528720,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,159,18,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104504000,12,736740,0,710636,0,0,112700,6916265460,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,158,19,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104504500,0,0,0,710636,0,0,112700,6916265460,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,158,38,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104505500,4,245580,0,710638,0,0,112704,6916511040,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,158,27,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104506500,0,0,0,710638,0,0,112704,6916511040,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,158,29,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104508000,2,122790,0,710640,0,0,112706,6916633830,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,158,28,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104508500,2,122790,0,710642,0,0,112708,6916756620,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,158,28,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104510000,4,245580,0,710642,0,0,112712,6917002200,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,158,26,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104510500,0,0,0,710642,0,0,112712,6917002200,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,158,36,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104512000,0,0,0,710642,0,0,112712,6917002200,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,158,37,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104512500,2,122790,0,710642,0,0,112714,6917124990,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,158,36,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104513500,0,0,0,710642,0,0,112714,6917124990,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,158,19,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104514000,0,0,0,710642,0,0,112714,6917124990,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,158,20,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104514500,0,0,0,710642,0,0,112714,6917124990,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,158,18,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104516000,0,0,0,710642,0,0,112714,6917124990,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,158,15,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104516500,0,0,0,710642,0,0,112714,6917124990,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,158,16,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104517500,4,245610,0,710642,0,0,112718,6917370600,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,157,15,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104518000,2,122790,0,710642,0,0,112720,6917493390,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,157,14,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104518500,2,122820,0,710640,0,0,112722,6917616210,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,156,19,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104519500,0,0,0,710640,0,0,112722,6917616210,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,166,19,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104520000,0,0,0,710640,0,0,112722,6917616210,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,166,22,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104521500,0,0,0,710640,0,0,112722,6917616210,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,166,34,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104523000,24,1473480,0,710664,0,0,112746,6919089690,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,166,25,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104523500,2,122790,0,710664,0,0,112748,6919212480,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,166,24,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104526500,6,368430,0,710664,0,0,112754,6919580910,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,164,23,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104527500,0,0,0,710664,0,0,112754,6919580910,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,164,24,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104529000,0,0,0,710664,0,0,112754,6919580910,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,164,25,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104529500,0,0,0,710664,0,0,112754,6919580910,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,164,43,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104530000,0,0,0,710664,0,0,112754,6919580910,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,166,43,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104530500,0,0,0,710664,0,0,112754,6919580910,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,166,44,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104531000,0,0,0,710664,0,0,112754,6919580910,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,167,44,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104531500,2,122820,0,710662,0,0,112756,6919703730,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,166,46,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104532000,2,122820,0,710660,0,0,112758,6919826550,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,165,46,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104532500,80,4911600,0,710734,0,0,112838,6924738150,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,165,6,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104534000,4,245640,0,710734,0,0,112842,6924983790,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,163,16,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104535500,0,0,0,710734,0,0,112842,6924983790,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,163,21,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104537500,0,0,0,710734,0,0,112842,6924983790,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,164,22,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104538000,0,0,0,710734,0,0,112842,6924983790,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,164,25,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104539000,0,0,0,710734,0,0,112842,6924983790,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,164,26,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104541500,0,0,0,710734,0,0,112842,6924983790,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,164,27,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104543000,0,0,0,710734,0,0,112842,6924983790,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,164,29,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104544500,2,122820,0,710736,0,0,112844,6925106610,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,163,29,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104545000,6,368460,0,710736,0,0,112850,6925475070,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,160,29,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104545500,12,736920,0,710738,0,0,112862,6926211990,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,154,29,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104547000,0,0,0,710738,0,0,112862,6926211990,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,154,30,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104547500,54,3316140,0,710726,0,0,112916,6929528130,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,127,29,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104548000,0,0,0,710726,0,0,112916,6929528130,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,127,32,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104549000,18,1105380,0,710716,0,0,112934,6930633510,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,118,32,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104549500,2,122790,0,710718,0,0,112936,6930756300,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,118,32,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104550000,4,245640,0,710718,0,0,112940,6931001940,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,116,32,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104551500,0,0,0,710718,0,0,112940,6931001940,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,116,33,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104553000,2,122790,0,710720,0,0,112942,6931124730,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,116,32,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104553500,0,0,0,710720,0,0,112942,6931124730,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,117,32,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104554500,0,0,0,710720,0,0,112942,6931124730,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,120,32,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104556500,0,0,0,710720,0,0,112942,6931124730,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,120,33,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104557000,2,122790,0,710720,0,0,112944,6931247520,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,110,32,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104557500,4,245580,0,710720,0,0,112948,6931493100,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,110,30,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104558000,2,122790,0,710720,0,0,112950,6931615890,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,110,29,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104558500,2,122790,0,710720,0,0,112952,6931738680,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,110,28,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104559500,0,0,0,710720,0,0,112952,6931738680,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,110,27,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104601000,0,0,0,710720,0,0,112952,6931738680,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,110,36,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104602000,2,122790,0,710720,0,0,112954,6931861470,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,112,35,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104602500,0,0,0,710720,0,0,112954,6931861470,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,112,36,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104603500,6,368370,0,710724,0,0,112960,6932229840,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,112,33,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104605000,0,0,0,710724,0,0,112960,6932229840,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,115,53,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104607500,0,0,0,710724,0,0,112960,6932229840,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,115,55,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104608500,2,122820,0,710724,0,0,112962,6932352660,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,114,55,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104609000,2,122790,0,710726,0,0,112964,6932475450,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,115,54,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104611000,0,0,0,710726,0,0,112964,6932475450,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,115,55,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104612000,2,122820,0,710724,0,0,112966,6932598270,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,114,55,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104615500,0,0,0,710724,0,0,112966,6932598270,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,114,35,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104618000,16,982320,0,710740,0,0,112982,6933580590,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,114,27,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104618500,2,122820,0,710740,0,0,112984,6933703410,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,113,24,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104620000,2,122820,0,710740,0,0,112986,6933826230,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,112,24,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104621000,0,0,0,710740,0,0,112986,6933826230,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,111,24,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104621500,0,0,0,710740,0,0,112986,6933826230,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,114,24,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104623000,4,245580,0,710738,0,0,112990,6934071810,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,116,22,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104624000,2,122820,0,710738,0,0,112992,6934194630,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,115,22,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104625000,2,122790,0,710738,0,0,112994,6934317420,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,115,21,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104626000,0,0,0,710738,0,0,112994,6934317420,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,115,22,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104627000,4,245610,0,710738,0,0,112998,6934563030,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,114,21,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104628000,0,0,0,710738,0,0,112998,6934563030,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,114,22,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104629500,0,0,0,710738,0,0,112998,6934563030,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,115,22,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104630500,2,122820,0,710736,0,0,113000,6934685850,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,114,23,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104631500,2,122820,0,710734,0,0,113002,6934808670,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,113,23,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104632500,2,122820,0,710732,0,0,113004,6934931490,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,112,23,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104633500,2,122820,0,710730,0,0,113006,6935054310,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,111,23,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104634500,2,122820,0,710728,0,0,113008,6935177130,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,110,23,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104635500,2,122820,0,710726,0,0,113010,6935299950,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,109,23,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104636500,2,122820,0,710724,0,0,113012,6935422770,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,108,23,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104637500,2,122820,0,710722,0,0,113014,6935545590,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,107,23,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104638000,2,122820,0,710720,0,0,113016,6935668410,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,106,22,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104639000,2,122820,0,710718,0,0,113018,6935791230,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,105,22,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104639500,2,122790,0,710718,0,0,113020,6935914020,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,105,21,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104641500,0,0,0,710718,0,0,113020,6935914020,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,107,21,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104643000,20,1227900,0,710730,0,0,113040,6937141920,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,107,22,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104645000,4,245610,0,710730,0,0,113044,6937387530,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,106,21,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104645500,4,245610,0,710726,0,0,113048,6937633140,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,105,20,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104646000,0,0,0,710726,0,0,113048,6937633140,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,105,21,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104646500,2,122820,0,710724,0,0,113050,6937755960,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,104,21,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104647000,0,0,0,710724,0,0,113050,6937755960,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,105,21,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104647500,4,245610,0,710720,0,0,113054,6938001570,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,104,20,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104648000,0,0,0,710720,0,0,113054,6938001570,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,105,20,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104648500,2,122820,0,710718,0,0,113056,6938124390,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,104,20,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104649500,2,122820,0,710716,0,0,113058,6938247210,41070000,40700000,40760000,40940000,41130000,41020000,708376,0,0,0,0,40940000,40930000,0,0,0,0,0,0,0,0,103,20,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104650000,42,2578590,0,710716,0,0,113100,6940825800,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40930000,40920000,0,0,0,0,0,0,0,0,29,164,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104650500,2,122790,0,710714,0,0,113102,6940948590,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40930000,40920000,0,0,0,0,0,0,0,0,29,166,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104651000,2,122790,0,710712,0,0,113104,6941071380,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40930000,40920000,0,0,0,0,0,0,0,0,28,166,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104652000,2,122790,0,710710,0,0,113106,6941194170,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40930000,40920000,0,0,0,0,0,0,0,0,27,166,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104652500,4,245550,0,710710,0,0,113110,6941439720,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40930000,40920000,0,0,0,0,0,0,0,0,27,165,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104653000,2,122790,0,710708,0,0,113112,6941562510,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40930000,40920000,0,0,0,0,0,0,0,0,26,165,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,104654000,10,613860,0,710700,0,0,113122,6942176370,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40930000,40920000,0,0,0,0,0,0,0,0,74,162,0,0,0,0
